"Disease","DatePictureTaken","TrayID","Position","Score","Ryzopus","HarvestDate","BerryLoc","HarvestPeriod","Entry","Block"
"C",20240520,"C067",5,5,1,"20240516",2,"Harvest1","17C224P011","2"
"C",20240520,"C067",6,2,1,"20240516",2,"Harvest1","17C224P011","2"
"C",20240520,"C067",10,4,NA,"20240516",4,"Harvest1","12.103-6","2"
"C",20240520,"C067",13,3,NA,"20240516",5,"Harvest1","11.134-27","2"
"C",20240520,"C067",15,5,1,"20240516",5,"Harvest1","11.134-27","2"
"C",20240520,"C067",16,5,NA,"20240516",6,"Harvest1","19C149P014","2"
"C",20240520,"C067",21,5,1,"20240516",7,"Harvest1","19B063P023","2"
"C",20240520,"C067",26,3,1,"20240516",9,"Harvest1","18C347P034","2"
"C",20240520,"C067",27,4,NA,"20240516",9,"Harvest1","18C347P034","2"
"C",20240520,"C067",28,3,NA,"20240516",10,"Harvest1","20.49-122","2"
"C",20240520,"C067",29,3,1,"20240516",10,"Harvest1","20.49-122","2"
"C",20240520,"C067",30,3,NA,"20240516",10,"Harvest1","20.49-122","2"
"C",20240520,"C111",2,3,1,"20240516",1,"Harvest1","08C181P001","2"
"C",20240520,"C111",3,4,NA,"20240516",1,"Harvest1","08C181P001","2"
"C",20240520,"C111",4,3,NA,"20240516",2,"Harvest1","77C030P605","2"
"C",20240520,"C111",7,3,1,"20240516",3,"Harvest1","17C310P031","2"
"C",20240520,"C111",13,3,NA,"20240516",5,"Harvest1","20B251P110","2"
"C",20240520,"C111",14,5,NA,"20240516",5,"Harvest1","20B251P110","2"
"C",20240520,"C111",15,3,NA,"20240516",5,"Harvest1","20B251P110","2"
"C",20240520,"C111",17,3,NA,"20240516",6,"Harvest1","MaradesBois","2"
"C",20240520,"C111",18,4,NA,"20240516",6,"Harvest1","MaradesBois","2"
"C",20240520,"C111",19,4,NA,"20240516",7,"Harvest1","PI551953","2"
"C",20240520,"C111",22,4,1,"20240516",8,"Harvest1","20C974P012","2"
"C",20240520,"C111",23,3,NA,"20240516",8,"Harvest1","20C974P012","2"
"C",20240520,"C111",28,4,1,"20240516",10,"Harvest1","61S018P030","2"
"C",20240520,"C111",29,3,NA,"20240516",10,"Harvest1","61S018P030","2"
"C",20240520,"C083",1,3,1,"20240516",1,"Harvest1","19C163P013","2"
"C",20240520,"C083",2,4,NA,"20240516",1,"Harvest1","19C163P013","2"
"C",20240520,"C083",3,2,NA,"20240516",1,"Harvest1","19C163P013","2"
"C",20240520,"C083",12,4,NA,"20240516",4,"Harvest1","18A434P038","2"
"C",20240520,"C083",13,4,1,"20240516",5,"Harvest1","14.61-80","2"
"C",20240520,"C083",14,4,NA,"20240516",5,"Harvest1","14.61-80","2"
"C",20240520,"C083",15,4,NA,"20240516",5,"Harvest1","14.61-80","2"
"C",20240520,"C083",16,5,1,"20240516",6,"Harvest1","18C355P008","2"
"C",20240520,"C083",19,5,1,"20240516",7,"Harvest1","17.72-89","2"
"C",20240520,"C083",20,3,NA,"20240516",7,"Harvest1","17.72-89","2"
"C",20240520,"C083",21,3,NA,"20240516",7,"Harvest1","17.72-89","2"
"C",20240520,"C083",22,5,NA,"20240516",8,"Harvest1","20C511P007","2"
"C",20240520,"C083",23,5,NA,"20240516",8,"Harvest1","20C511P007","2"
"C",20240520,"C083",25,4,NA,"20240516",9,"Harvest1","97C209P001","2"
"C",20240520,"C083",26,4,1,"20240516",9,"Harvest1","97C209P001","2"
"C",20240520,"C083",28,5,NA,"20240516",10,"Harvest1","88C070P613","2"
"C",20240520,"C083",29,3,NA,"20240516",10,"Harvest1","88C070P613","2"
"C",20240520,"C083",30,4,NA,"20240516",10,"Harvest1","88C070P613","2"
"C",20240520,"C066",1,5,NA,"20240516",1,"Harvest1","72C266P604","2"
"C",20240520,"C066",2,2,NA,"20240516",1,"Harvest1","72C266P604","2"
"C",20240520,"C066",3,4,NA,"20240516",1,"Harvest1","72C266P604","2"
"C",20240520,"C066",4,4,1,"20240516",2,"Harvest1","PI551396","2"
"C",20240520,"C066",5,4,NA,"20240516",2,"Harvest1","PI551396","2"
"C",20240520,"C066",6,4,NA,"20240516",2,"Harvest1","PI551396","2"
"C",20240520,"C066",7,4,NA,"20240516",3,"Harvest1","20B298P028","2"
"C",20240520,"C066",8,3,NA,"20240516",3,"Harvest1","20B298P028","2"
"C",20240520,"C066",9,3,NA,"20240516",3,"Harvest1","20B298P028","2"
"C",20240520,"C066",10,5,NA,"20240516",4,"Harvest1","16C096P006","2"
"C",20240520,"C066",11,5,NA,"20240516",4,"Harvest1","16C096P006","2"
"C",20240520,"C066",12,5,NA,"20240516",4,"Harvest1","16C096P006","2"
"C",20240520,"C066",13,4,NA,"20240516",5,"Harvest1","Beauty","2"
"C",20240520,"C066",14,4,NA,"20240516",5,"Harvest1","Beauty","2"
"C",20240520,"C066",16,5,NA,"20240516",6,"Harvest1","19B033P006","2"
"C",20240520,"C066",18,5,NA,"20240516",6,"Harvest1","19B033P006","2"
"C",20240520,"C066",19,4,NA,"20240516",7,"Harvest1","08C132P003","2"
"C",20240520,"C066",21,4,NA,"20240516",7,"Harvest1","08C132P003","2"
"C",20240520,"C066",22,3,NA,"20240516",8,"Harvest1","17.76-92","2"
"C",20240520,"C066",23,4,NA,"20240516",8,"Harvest1","17.76-92","2"
"C",20240520,"C066",24,5,NA,"20240516",8,"Harvest1","17.76-92","2"
"C",20240520,"C066",25,2,NA,"20240516",9,"Harvest1","16C555P053","2"
"C",20240520,"C066",26,4,NA,"20240516",9,"Harvest1","16C555P053","2"
"C",20240520,"C066",27,2,1,"20240516",9,"Harvest1","16C555P053","2"
"C",20240520,"C066",28,4,NA,"20240516",10,"Harvest1","12.107-28","2"
"C",20240520,"C066",29,5,NA,"20240516",10,"Harvest1","12.107-28","2"
"C",20240520,"C011",1,4,1,"20240516",1,"Harvest1","17C254P605","2"
"C",20240520,"C011",2,3,1,"20240516",1,"Harvest1","17C254P605","2"
"C",20240520,"C011",3,4,1,"20240516",1,"Harvest1","17C254P605","2"
"C",20240520,"C011",8,3,1,"20240516",3,"Harvest1","PI270464","2"
"C",20240520,"C011",9,4,NA,"20240516",3,"Harvest1","PI270464","2"
"C",20240520,"C011",10,4,NA,"20240516",4,"Harvest1","17C721P606","2"
"C",20240520,"C011",11,3,NA,"20240516",4,"Harvest1","17C721P606","2"
"C",20240520,"C011",12,4,NA,"20240516",4,"Harvest1","17C721P606","2"
"C",20240520,"C011",13,4,NA,"20240516",5,"Harvest1","12.115-10","2"
"C",20240520,"C011",15,4,1,"20240516",5,"Harvest1","12.115-10","2"
"C",20240520,"C011",19,3,NA,"20240516",7,"Harvest1","18C872P853","2"
"C",20240520,"C011",23,3,NA,"20240516",8,"Harvest1","18A917P739","2"
"C",20240520,"C011",25,3,NA,"20240516",9,"Harvest1","18C400P002","2"
"C",20240520,"C011",26,3,NA,"20240516",9,"Harvest1","18C400P002","2"
"C",20240520,"C011",27,4,NA,"20240516",9,"Harvest1","18C400P002","2"
"C",20240520,"C011",28,3,NA,"20240516",10,"Harvest1","22.99-19","2"
"C",20240520,"C011",30,3,NA,"20240516",10,"Harvest1","22.99-19","2"
"C",20240520,"C092",1,4,NA,"20240516",1,"Harvest1","17C138P062","2"
"C",20240520,"C092",2,3,1,"20240516",1,"Harvest1","17C138P062","2"
"C",20240520,"C092",3,4,1,"20240516",1,"Harvest1","17C138P062","2"
"C",20240520,"C092",7,5,1,"20240516",3,"Harvest1","36C039P004","2"
"C",20240520,"C092",16,4,NA,"20240516",6,"Harvest1","08C020P602","2"
"C",20240520,"C092",19,5,NA,"20240516",7,"Harvest1","PI551423","2"
"C",20240520,"C092",20,4,NA,"20240516",7,"Harvest1","PI551423","2"
"C",20240520,"C092",21,5,NA,"20240516",7,"Harvest1","PI551423","2"
"C",20240520,"C092",22,3,NA,"20240516",8,"Harvest1","20B330P059","2"
"C",20240520,"C092",24,4,NA,"20240516",8,"Harvest1","20B330P059","2"
"C",20240520,"C092",25,3,NA,"20240516",9,"Harvest1","05C109P002","2"
"C",20240520,"C092",26,4,NA,"20240516",9,"Harvest1","05C109P002","2"
"C",20240520,"C092",27,4,NA,"20240516",9,"Harvest1","05C109P002","2"
"C",20240520,"C092",28,5,NA,"20240516",10,"Harvest1","PI270471","2"
"C",20240520,"C054",4,4,NA,"20240516",2,"Harvest1","18.57-36","2"
"C",20240520,"C054",5,2,1,"20240516",2,"Harvest1","18.57-36","2"
"C",20240520,"C054",6,3,NA,"20240516",2,"Harvest1","18.57-36","2"
"C",20240520,"C054",8,5,NA,"20240516",3,"Harvest1","PI551537","2"
"C",20240520,"C054",9,4,NA,"20240516",3,"Harvest1","PI551537","2"
"C",20240520,"C054",10,4,NA,"20240516",4,"Harvest1","17C142P063","2"
"C",20240520,"C054",12,5,NA,"20240516",4,"Harvest1","17C142P063","2"
"C",20240520,"C054",14,4,1,"20240516",5,"Harvest1","18C347P083","2"
"C",20240520,"C054",16,3,NA,"20240516",6,"Harvest1","18C430P006","2"
"C",20240520,"C054",17,2,1,"20240516",6,"Harvest1","18C430P006","2"
"C",20240520,"C054",18,3,NA,"20240516",6,"Harvest1","18C430P006","2"
"C",20240520,"C054",19,4,NA,"20240516",7,"Harvest1","10C127P001","2"
"C",20240520,"C054",22,5,1,"20240516",8,"Harvest1","20B258P100","2"
"C",20240520,"C054",24,5,1,"20240516",8,"Harvest1","20B258P100","2"
"C",20240520,"C054",25,3,1,"20240516",9,"Harvest1","11.124-34","2"
"C",20240520,"C054",26,4,1,"20240516",9,"Harvest1","11.124-34","2"
"C",20240520,"C054",27,2,NA,"20240516",9,"Harvest1","11.124-34","2"
"C",20240520,"C054",28,3,1,"20240516",10,"Harvest1","21.66-10","2"
"C",20240520,"C057",1,4,NA,"20240516",1,"Harvest1","20C420P030","2"
"C",20240520,"C057",2,4,NA,"20240516",1,"Harvest1","20C420P030","2"
"C",20240520,"C057",3,3,NA,"20240516",1,"Harvest1","20C420P030","2"
"C",20240520,"C057",7,3,NA,"20240516",3,"Harvest1","19C164P045","2"
"C",20240520,"C057",8,5,NA,"20240516",3,"Harvest1","19C164P045","2"
"C",20240520,"C057",13,4,NA,"20240516",5,"Harvest1","19B051P036","2"
"C",20240520,"C057",14,3,NA,"20240516",5,"Harvest1","19B051P036","2"
"C",20240520,"C057",17,3,NA,"20240516",6,"Harvest1","22.99-3","2"
"C",20240520,"C057",19,4,NA,"20240516",7,"Harvest1","12C104P005","2"
"C",20240520,"C057",20,4,NA,"20240516",7,"Harvest1","12C104P005","2"
"C",20240520,"C057",23,4,1,"20240516",8,"Harvest1","17.40-176","2"
"C",20240520,"C057",24,3,NA,"20240516",8,"Harvest1","17.40-176","2"
"C",20240520,"C057",25,3,NA,"20240516",9,"Harvest1","Medallion","2"
"C",20240520,"C057",26,4,NA,"20240516",9,"Harvest1","Medallion","2"
"C",20240520,"C057",29,4,NA,"20240516",10,"Harvest1","12.101-59","2"
"C",20240520,"C061",2,3,NA,"20240516",1,"Harvest1","12C152P002","2"
"C",20240520,"C061",3,4,NA,"20240516",1,"Harvest1","12C152P002","2"
"C",20240520,"C061",4,5,NA,"20240516",2,"Harvest1","PI551580","2"
"C",20240520,"C061",5,5,NA,"20240516",2,"Harvest1","PI551580","2"
"C",20240520,"C061",6,5,NA,"20240516",2,"Harvest1","PI551580","2"
"C",20240520,"C061",7,3,NA,"20240516",3,"Harvest1","97C085P006","2"
"C",20240520,"C061",8,4,NA,"20240516",3,"Harvest1","97C085P006","2"
"C",20240520,"C061",9,3,NA,"20240516",3,"Harvest1","97C085P006","2"
"C",20240520,"C061",13,5,NA,"20240516",5,"Harvest1","20C391P018","2"
"C",20240520,"C061",14,4,NA,"20240516",5,"Harvest1","20C391P018","2"
"C",20240520,"C061",15,4,NA,"20240516",5,"Harvest1","20C391P018","2"
"C",20240520,"C061",16,4,NA,"20240516",6,"Harvest1","19C174P009","2"
"C",20240520,"C061",23,4,NA,"20240516",8,"Harvest1","35C093P011","2"
"C",20240520,"C061",24,5,NA,"20240516",8,"Harvest1","35C093P011","2"
"C",20240520,"C023",2,4,NA,"20240516",1,"Harvest1","18C889P804","2"
"C",20240520,"C023",3,4,NA,"20240516",1,"Harvest1","18C889P804","2"
"C",20240520,"C023",4,4,NA,"20240516",2,"Harvest1","22.96-1","2"
"C",20240520,"C023",5,4,NA,"20240516",2,"Harvest1","22.96-1","2"
"C",20240520,"C023",6,3,NA,"20240516",2,"Harvest1","22.96-1","2"
"C",20240520,"C023",7,4,1,"20240516",3,"Harvest1","PI551593","2"
"C",20240520,"C023",8,5,NA,"20240516",3,"Harvest1","PI551593","2"
"C",20240520,"C023",9,5,NA,"20240516",3,"Harvest1","PI551593","2"
"C",20240520,"C023",10,4,NA,"20240516",4,"Harvest1","18C347P042","2"
"C",20240520,"C023",11,5,NA,"20240516",4,"Harvest1","18C347P042","2"
"C",20240520,"C023",12,4,NA,"20240516",4,"Harvest1","18C347P042","2"
"C",20240520,"C023",16,3,NA,"20240516",6,"Harvest1","63C120P001","2"
"C",20240520,"C023",17,4,NA,"20240516",6,"Harvest1","63C120P001","2"
"C",20240520,"C023",18,5,NA,"20240516",6,"Harvest1","63C120P001","2"
"C",20240520,"C023",19,4,NA,"20240516",7,"Harvest1","19C213P014","2"
"C",20240520,"C023",22,3,NA,"20240516",8,"Harvest1","18B020P001","2"
"C",20240520,"C023",25,5,NA,"20240516",9,"Harvest1","85C022P001","2"
"C",20240520,"C023",26,5,NA,"20240516",9,"Harvest1","85C022P001","2"
"C",20240520,"C023",27,5,NA,"20240516",9,"Harvest1","85C022P001","2"
"C",20240520,"C023",28,4,NA,"20240516",10,"Harvest1","36C003P001","2"
"C",20240520,"C074",1,4,NA,"20240516",1,"Harvest1","20B239P017","2"
"C",20240520,"C074",4,4,NA,"20240516",2,"Harvest1","19C180P024","2"
"C",20240520,"C074",7,5,NA,"20240516",3,"Harvest1","18B004P007","2"
"C",20240520,"C074",8,4,NA,"20240516",3,"Harvest1","18B004P007","2"
"C",20240520,"C074",9,3,NA,"20240516",3,"Harvest1","18B004P007","2"
"C",20240520,"C074",16,3,NA,"20240516",6,"Harvest1","19C199P016","2"
"C",20240520,"C074",17,3,NA,"20240516",6,"Harvest1","19C199P016","2"
"C",20240520,"C074",19,4,NA,"20240516",7,"Harvest1","PI551632","2"
"C",20240520,"C074",22,5,NA,"20240516",8,"Harvest1","83C049P001","2"
"C",20240520,"C074",25,2,NA,"20240516",9,"Harvest1","19B092P044","2"
"C",20240520,"C074",26,4,NA,"20240516",9,"Harvest1","19B092P044","2"
"C",20240520,"C126",1,5,NA,"20240516",1,"Harvest1","16C108P060","2"
"C",20240520,"C126",2,4,NA,"20240516",1,"Harvest1","16C108P060","2"
"C",20240520,"C126",4,4,NA,"20240516",2,"Harvest1","17.20-51","2"
"C",20240520,"C126",5,3,NA,"20240516",2,"Harvest1","17.20-51","2"
"C",20240520,"C126",8,3,1,"20240516",3,"Harvest1","12C106P006","2"
"C",20240520,"C126",13,4,1,"20240516",5,"Harvest1","64C028P018","2"
"C",20240520,"C126",20,1,NA,"20240516",7,"Harvest1","19B087P016","2"
"C",20240520,"C121",1,4,NA,"20240516",1,"Harvest1","21.66-2","2"
"C",20240520,"C121",2,3,NA,"20240516",1,"Harvest1","21.66-2","2"
"C",20240520,"C121",7,3,NA,"20240516",3,"Harvest1","04C076P004","2"
"C",20240520,"C121",9,4,1,"20240516",3,"Harvest1","04C076P004","2"
"C",20240520,"C121",10,4,1,"20240516",4,"Harvest1","11C151P001","2"
"C",20240520,"C121",15,4,NA,"20240516",5,"Harvest1","PI551919","2"
"C",20240520,"C121",19,4,NA,"20240516",7,"Harvest1","19C207P020","2"
"C",20240520,"C121",23,3,1,"20240516",8,"Harvest1","77C036P604","2"
"C",20240520,"C121",24,4,NA,"20240516",8,"Harvest1","77C036P604","2"
"C",20240520,"C121",29,3,NA,"20240516",10,"Harvest1","19B022P035","2"
"C",20240520,"C121",30,4,NA,"20240516",10,"Harvest1","19B022P035","2"
"C",20240520,"C124",1,3,NA,"20240516",1,"Harvest1","97C117P003","2"
"C",20240520,"C124",4,3,NA,"20240516",2,"Harvest1","81C043P603","2"
"C",20240520,"C124",5,4,NA,"20240516",2,"Harvest1","81C043P603","2"
"C",20240520,"C124",6,4,NA,"20240516",2,"Harvest1","81C043P603","2"
"C",20240520,"C124",8,4,1,"20240516",3,"Harvest1","12C143P001","2"
"C",20240520,"C124",9,4,NA,"20240516",3,"Harvest1","12C143P001","2"
"C",20240520,"C124",10,5,NA,"20240516",4,"Harvest1","17C137P611","2"
"C",20240520,"C124",15,4,NA,"20240516",5,"Harvest1","08C138P003","2"
"C",20240520,"C124",16,4,1,"20240516",6,"Harvest1","05C165P001","2"
"C",20240520,"C124",25,4,NA,"20240516",9,"Harvest1","01C132P003","2"
"C",20240520,"C124",26,4,NA,"20240516",9,"Harvest1","01C132P003","2"
"C",20240520,"C124",27,4,NA,"20240516",9,"Harvest1","01C132P003","2"
"C",20240520,"C124",28,5,NA,"20240516",10,"Harvest1","75C034P105","2"
"C",20240520,"C124",29,5,NA,"20240516",10,"Harvest1","75C034P105","2"
"C",20240520,"C124",30,4,NA,"20240516",10,"Harvest1","75C034P105","2"
"C",20240520,"C046",1,4,NA,"20240516",1,"Harvest1","08C182P002","2"
"C",20240520,"C046",2,3,NA,"20240516",1,"Harvest1","08C182P002","2"
"C",20240520,"C046",3,3,NA,"20240516",1,"Harvest1","08C182P002","2"
"C",20240520,"C046",4,4,NA,"20240516",2,"Harvest1","17C222P696","2"
"C",20240520,"C046",5,4,NA,"20240516",2,"Harvest1","17C222P696","2"
"C",20240520,"C046",6,4,NA,"20240516",2,"Harvest1","17C222P696","2"
"C",20240520,"C046",13,3,NA,"20240516",5,"Harvest1","22.98-30","2"
"C",20240520,"C046",14,2,NA,"20240516",5,"Harvest1","22.98-30","2"
"C",20240520,"C046",16,5,1,"20240516",6,"Harvest1","20C926P022","2"
"C",20240520,"C046",17,4,NA,"20240516",6,"Harvest1","20C926P022","2"
"C",20240520,"C046",18,3,NA,"20240516",6,"Harvest1","20C926P022","2"
"C",20240520,"C046",19,5,1,"20240516",7,"Harvest1","19C154P045","2"
"C",20240520,"C046",20,3,NA,"20240516",7,"Harvest1","19C154P045","2"
"C",20240520,"C046",21,4,NA,"20240516",7,"Harvest1","19C154P045","2"
"C",20240520,"C046",25,3,NA,"20240516",9,"Harvest1","12C024P614","2"
"C",20240520,"C046",26,2,NA,"20240516",9,"Harvest1","12C024P614","2"
"C",20240520,"C046",28,4,NA,"20240516",10,"Harvest1","PI551946","2"
"C",20240520,"C046",30,5,NA,"20240516",10,"Harvest1","PI551946","2"
"C",20240520,"C089",1,3,NA,"20240516",1,"Harvest1","12C012P001","2"
"C",20240520,"C089",2,3,1,"20240516",1,"Harvest1","12C012P001","2"
"C",20240520,"C089",4,2,1,"20240516",2,"Harvest1","11C103P001","2"
"C",20240520,"C089",5,5,NA,"20240516",2,"Harvest1","11C103P001","2"
"C",20240520,"C089",6,4,NA,"20240516",2,"Harvest1","11C103P001","2"
"C",20240520,"C089",7,1,NA,"20240516",3,"Harvest1","97C086P001","2"
"C",20240520,"C089",8,2,NA,"20240516",3,"Harvest1","97C086P001","2"
"C",20240520,"C089",9,3,1,"20240516",3,"Harvest1","97C086P001","2"
"C",20240520,"C089",10,5,1,"20240516",4,"Harvest1","11C180P001","2"
"C",20240520,"C089",11,5,1,"20240516",4,"Harvest1","11C180P001","2"
"C",20240520,"C089",12,3,1,"20240516",4,"Harvest1","11C180P001","2"
"C",20240520,"C089",13,2,NA,"20240516",5,"Harvest1","77C056P101","2"
"C",20240520,"C089",18,5,1,"20240516",6,"Harvest1","20C384P009","2"
"C",20240520,"C089",19,4,NA,"20240516",7,"Harvest1","17C321P015","2"
"C",20240520,"C089",20,5,NA,"20240516",7,"Harvest1","17C321P015","2"
"C",20240520,"C089",22,1,NA,"20240516",8,"Harvest1","01C139P002","2"
"C",20240520,"C089",25,3,NA,"20240516",9,"Harvest1","19C198P003","2"
"C",20240520,"C089",26,4,NA,"20240516",9,"Harvest1","19C198P003","2"
"C",20240520,"C089",27,4,NA,"20240516",9,"Harvest1","19C198P003","2"
"C",20240520,"C089",28,4,NA,"20240516",10,"Harvest1","18C347P065","2"
"C",20240521,"C044",1,1,NA,"20240517",1,"Harvest1","11C055P004","3"
"C",20240521,"C044",13,3,NA,"20240517",5,"Harvest1","20C502P036","3"
"C",20240521,"C044",14,3,NA,"20240517",5,"Harvest1","20C502P036","3"
"C",20240521,"C044",15,4,NA,"20240517",5,"Harvest1","20C502P036","3"
"C",20240521,"C044",19,4,NA,"20240517",7,"Harvest1","PI637960","3"
"C",20240521,"C044",20,5,NA,"20240517",7,"Harvest1","PI637960","3"
"C",20240521,"C044",21,5,NA,"20240517",7,"Harvest1","PI637960","3"
"C",20240521,"C044",22,3,NA,"20240517",8,"Harvest1","88C024P603","3"
"C",20240521,"C044",23,4,NA,"20240517",8,"Harvest1","88C024P603","3"
"C",20240521,"C044",24,4,NA,"20240517",8,"Harvest1","88C024P603","3"
"C",20240521,"C044",25,3,NA,"20240517",9,"Harvest1","12.101-59","3"
"C",20240521,"C044",26,3,NA,"20240517",9,"Harvest1","12.101-59","3"
"C",20240521,"C044",27,5,NA,"20240517",9,"Harvest1","12.101-59","3"
"C",20240521,"C044",28,2,NA,"20240517",10,"Harvest1","12.102-51","3"
"C",20240521,"C044",29,2,NA,"20240517",10,"Harvest1","12.102-51","3"
"C",20240521,"C044",30,4,1,"20240517",10,"Harvest1","12.102-51","3"
"C",20240521,"C001",1,2,NA,"20240517",1,"Harvest1","22.99-19","3"
"C",20240521,"C001",2,3,NA,"20240517",1,"Harvest1","22.99-19","3"
"C",20240521,"C001",3,2,NA,"20240517",1,"Harvest1","22.99-19","3"
"C",20240521,"C001",4,3,NA,"20240517",2,"Harvest1","20C384P017","3"
"C",20240521,"C001",5,3,NA,"20240517",2,"Harvest1","20C384P017","3"
"C",20240521,"C001",6,3,NA,"20240517",2,"Harvest1","20C384P017","3"
"C",20240521,"C001",25,5,NA,"20240517",9,"Harvest1","18A434P038","3"
"C",20240521,"C001",26,2,NA,"20240517",9,"Harvest1","18A434P038","3"
"C",20240521,"C001",28,3,NA,"20240517",10,"Harvest1","19B052P033","3"
"C",20240521,"C001",29,3,NA,"20240517",10,"Harvest1","19B052P033","3"
"C",20240521,"C004",4,5,NA,"20240517",2,"Harvest1","Beauty","3"
"C",20240521,"C004",5,4,NA,"20240517",2,"Harvest1","Beauty","3"
"C",20240521,"C004",6,4,NA,"20240517",2,"Harvest1","Beauty","3"
"C",20240521,"C004",9,2,NA,"20240517",3,"Harvest1","20B316P020","3"
"C",20240521,"C004",10,3,NA,"20240517",4,"Harvest1","18.13-109","3"
"C",20240521,"C004",12,3,NA,"20240517",4,"Harvest1","18.13-109","3"
"C",20240521,"C004",13,4,NA,"20240517",5,"Harvest1","PI551628","3"
"C",20240521,"C004",15,4,1,"20240517",5,"Harvest1","PI551628","3"
"C",20240521,"C004",16,5,NA,"20240517",6,"Harvest1","56S115P011","3"
"C",20240521,"C004",17,4,1,"20240517",6,"Harvest1","56S115P011","3"
"C",20240521,"C004",22,4,NA,"20240517",8,"Harvest1","12.115-10","3"
"C",20240521,"C004",23,4,NA,"20240517",8,"Harvest1","12.115-10","3"
"C",20240521,"C004",24,4,NA,"20240517",8,"Harvest1","12.115-10","3"
"C",20240521,"C004",25,2,NA,"20240517",9,"Harvest1","20B251P110","3"
"C",20240521,"C004",26,3,NA,"20240517",9,"Harvest1","20B251P110","3"
"C",20240521,"C004",27,3,NA,"20240517",9,"Harvest1","20B251P110","3"
"C",20240521,"C004",28,4,NA,"20240517",10,"Harvest1","18B020P001","3"
"C",20240521,"C004",30,4,NA,"20240517",10,"Harvest1","18B020P001","3"
"C",20240521,"C056",1,5,NA,"20240517",1,"Harvest1","20C481P052","3"
"C",20240521,"C056",2,4,NA,"20240517",1,"Harvest1","20C481P052","3"
"C",20240521,"C056",3,4,NA,"20240517",1,"Harvest1","20C481P052","3"
"C",20240521,"C056",4,3,NA,"20240517",2,"Harvest1","Medallion","3"
"C",20240521,"C056",5,3,NA,"20240517",2,"Harvest1","Medallion","3"
"C",20240521,"C056",6,3,NA,"20240517",2,"Harvest1","Medallion","3"
"C",20240521,"C056",7,4,NA,"20240517",3,"Harvest1","17.20-51","3"
"C",20240521,"C056",9,2,NA,"20240517",3,"Harvest1","17.20-51","3"
"C",20240521,"C056",11,1,NA,"20240517",4,"Harvest1","20C409P016","3"
"C",20240521,"C056",12,2,NA,"20240517",4,"Harvest1","20C409P016","3"
"C",20240521,"C056",14,5,NA,"20240517",5,"Harvest1","12C089P002","3"
"C",20240521,"C056",19,3,NA,"20240517",7,"Harvest1","77C032P103","3"
"C",20240521,"C056",21,4,NA,"20240517",7,"Harvest1","77C032P103","3"
"C",20240521,"C056",22,3,NA,"20240517",8,"Harvest1","12C166P002","3"
"C",20240521,"C056",23,4,NA,"20240517",8,"Harvest1","12C166P002","3"
"C",20240521,"C056",24,4,NA,"20240517",8,"Harvest1","12C166P002","3"
"C",20240521,"C056",25,1,NA,"20240517",9,"Harvest1","94C003P011","3"
"C",20240521,"C056",26,4,NA,"20240517",9,"Harvest1","94C003P011","3"
"C",20240521,"C056",27,4,NA,"20240517",9,"Harvest1","94C003P011","3"
"C",20240521,"C056",28,4,NA,"20240517",10,"Harvest1","36C039P004","3"
"C",20240521,"C056",29,5,NA,"20240517",10,"Harvest1","36C039P004","3"
"C",20240521,"C028",1,3,NA,"20240517",1,"Harvest1","19C180P024","3"
"C",20240521,"C028",11,4,NA,"20240517",4,"Harvest1","PI551421","3"
"C",20240521,"C028",12,3,NA,"20240517",4,"Harvest1","PI551421","3"
"C",20240521,"C028",18,4,NA,"20240517",6,"Harvest1","81C043P603","3"
"C",20240521,"C028",22,3,1,"20240517",8,"Harvest1","20B263P047","3"
"C",20240521,"C028",23,5,NA,"20240517",8,"Harvest1","20B263P047","3"
"C",20240521,"C028",24,4,NA,"20240517",8,"Harvest1","20B263P047","3"
"C",20240521,"C028",25,4,NA,"20240517",9,"Harvest1","08C138P003","3"
"C",20240521,"C028",26,3,NA,"20240517",9,"Harvest1","08C138P003","3"
"C",20240521,"C028",29,5,NA,"20240517",10,"Harvest1","20B341P013","3"
"C",20240521,"C028",30,4,NA,"20240517",10,"Harvest1","20B341P013","3"
"C",20240521,"C043",1,4,NA,"20240517",1,"Harvest1","17C138P062","3"
"C",20240521,"C043",2,5,NA,"20240517",1,"Harvest1","17C138P062","3"
"C",20240521,"C043",3,4,NA,"20240517",1,"Harvest1","17C138P062","3"
"C",20240521,"C043",4,4,NA,"20240517",2,"Harvest1","20C935P006","3"
"C",20240521,"C043",8,3,NA,"20240517",3,"Harvest1","19C174P009","3"
"C",20240521,"C043",9,3,NA,"20240517",3,"Harvest1","19C174P009","3"
"C",20240521,"C043",11,5,NA,"20240517",4,"Harvest1","20B302P025","3"
"C",20240521,"C043",13,5,1,"20240517",5,"Harvest1","PI551481","3"
"C",20240521,"C043",14,4,NA,"20240517",5,"Harvest1","PI551481","3"
"C",20240521,"C043",15,5,NA,"20240517",5,"Harvest1","PI551481","3"
"C",20240521,"C043",19,4,NA,"20240517",7,"Harvest1","11C115P003","3"
"C",20240521,"C043",20,4,1,"20240517",7,"Harvest1","11C115P003","3"
"C",20240521,"C043",21,3,NA,"20240517",7,"Harvest1","11C115P003","3"
"C",20240521,"C043",22,4,NA,"20240517",8,"Harvest1","20C424P024","3"
"C",20240521,"C043",27,3,NA,"20240517",9,"Harvest1","42C008P016","3"
"C",20240521,"C015",2,4,1,"20240517",1,"Harvest1","17C138P021","3"
